user_id,name,date,amount,recurring,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Huskaimmcom,2024-04-20,5.37,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Huskaimmcom,2024-04-21,7.52,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Huskaimmcom,2024-04-30,4.29,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Ithaca Agway And True Val,2022-04-24,12.94,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Ithaca Agway And True Val,2024-03-08,46.16,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Jack's Grill,2022-10-07,43.4,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Jaladeep,2023-06-01,30.39,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Jo-Ann Stores,2024-11-29,155.32,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Jo-Ann Stores,2024-12-14,40.43,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Johnny's Bar B Q and Catering,2024-10-22,40.9,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,KFC,2024-07-14,33.03,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-02-27,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-03-07,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-03-11,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-03-15,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-04-30,2.14,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-05-06,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-05-09,4.3,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-05-22,2.14,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King,2022-06-19,6.46,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,King Ferry Corner Store,2024-05-04,8.82,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2023-11-24,0.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2023-12-24,3.99,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2023-12-29,80.08,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-01-11,58.89,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-01-24,0.01,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-01-25,3.99,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-08,10,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-08,19.89,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-08,30,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-22,20,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-22,56.89,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-02-24,3.99,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-03-07,20,,?
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-03-07,72.48,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-03-21,58.89,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-03-24,3.99,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-04-04,30.49,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-04-24,3.99,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-05-16,86.99,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-05-24,3.99,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-05-30,58.89,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Klover App,2024-06-13,114.49,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Krispy Kreme,2023-05-26,23.3,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-06-17,80,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-06-26,90,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-06-30,90,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-07-30,80,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-11-05,90,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises,2022-11-18,90,,?
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises 2,2022-07-17,90,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises 2,2022-10-07,40,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Enterprises 2,2022-10-20,80,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-02-18,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-03-13,106,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-03-21,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-03-25,69,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-04-09,69,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-04-15,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-04-21,103.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-04-28,69.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-05-08,103.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-05-29,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-06-03,135,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-06-09,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-06-17,103.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-06-26,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-06-30,103.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-07-10,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-07-14,134,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-07-30,69,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-08-13,40,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-08-20,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-09-09,129,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-09-25,69,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-11-06,74.8,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-11-18,69,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-11-27,34.5,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-12-03,69,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-12-11,34.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-12-18,119,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-12-26,34.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2022-12-31,69,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-01-13,69,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-01-28,69,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-02-06,35.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-02-11,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-02-26,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-03-09,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-03-18,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-03-28,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-04-08,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-05-21,35.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-06-17,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-07-02,71,?,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-07-16,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-07-30,71,?,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-08-20,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-09-06,35.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-09-12,85.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-09-28,71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-10-06,38.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-12-08,77,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-12-24,42.48,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2023-12-30,77,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-02-27,68.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-03-08,77,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-04-22,123,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-05-04,82,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-05-13,11.63,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-07-12,164,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-09-12,82,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-09-20,205,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-09-28,41,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-10-03,123,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-10-13,41,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-11-01,230,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-11-17,164,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2024-12-02,72,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading,2025-01-19,123,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2022-08-13,72.38,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2022-08-27,103.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2022-10-08,34.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2022-10-20,103.5,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2023-12-16,77,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lakeside Trading 2,2024-07-20,41,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lane Bryant,2023-03-14,49.85,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lansing Pizzaria,2022-07-14,39.86,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Leonard's Cleaning Supplies,2023-12-29,4.27,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lhlwsevmgr,2024-12-17,38,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Little Caesar's,2023-07-28,15.75,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lowe's,2022-03-05,51.97,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Lowe's,2023-06-03,34.92,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Magicabin Witc,2024-09-05,5.37,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Marshalls,2022-03-05,40.16,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,McDonald's,2022-02-19,19.85,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,McDonald's,2022-05-12,9.7,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,McDonald's,2023-06-03,8.64,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,McDonald's,2024-04-12,9.91,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,McDonald's,2025-01-12,12.07,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Michaels,2022-10-30,12.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Michaels,2024-01-27,7.15,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-17,4.09,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-19,4.09,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-22,42.85,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-23,24.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-23,36.23,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-25,36.23,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-26,4.09,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-26,44.36,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-02-28,48.45,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-02,44.95,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-04,40.32,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-05,44.36,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-09,8.19,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-10,48.45,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-11,36.77,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-15,4.09,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-21,28.6,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-03-24,8.19,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-04-01,8.19,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-04-07,8.19,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-04-14,10.68,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-04-21,23.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-05-05,44.37,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-05-06,31.92,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-05-18,24.9,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-05-19,31.92,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-09,7.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-16,9.17,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-23,9.17,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-24,11.01,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-29,7.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-06-30,10.03,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-07-14,4.09,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-07-19,7.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-07-22,7.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-07-28,11.01,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-07-29,44.89,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-08-13,14.81,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-08-18,11.55,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-08-25,22.55,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-08-26,25.24,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-08-30,4.09,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-09-08,21.67,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-09-08,30.65,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-09-09,23.81,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-09-30,9.05,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-10-06,7.43,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-10-06,9.05,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-10-17,6.67,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-10-20,15.94,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-01,9.05,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-03,13.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-04,16.48,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-07,14.97,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-08,12.06,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-12,4.53,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-11-25,34.71,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-01,34.71,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-02,31.08,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-02,34.71,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-06,12.06,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-10,2.74,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-10,4.53,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-14,30.18,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-15,47.53,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-16,38.48,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2022-12-25,25.66,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-05,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-12,47.53,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-17,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-19,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-20,29.95,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-25,12.06,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-26,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-27,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-28,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-01-30,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-02,12.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-03,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-09,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-10,15.04,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-16,5.99,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-21,38.74,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-22,30.55,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-23,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-24,56.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-02-25,28.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-01,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-02,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-03,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-06,9.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-07,26.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-09,6.94,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-15,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-16,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-16,56.02,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-17,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-17,47.27,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-23,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-24,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-03-27,39.03,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-04-06,54.07,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-04-07,55.07,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-04-08,28.05,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-04-20,54.07,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-04-28,44.14,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-02,39.26,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-04,39.26,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-06,42.85,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-08,39.26,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-10,37.65,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-11,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-11,37.65,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-13,10.52,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-17,11.09,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-05-23,11.96,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-06-05,33.6,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-06-29,48.67,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-06-30,47.92,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-07-06,15.04,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-07-13,35.46,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-07-14,4.62,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-07-14,48.67,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-07-15,41.23,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-08-27,7.21,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-08-30,41.82,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-09-06,12.98,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-09-06,14.07,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-09-12,20,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-09-23,52.91,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-09-28,21.58,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-04,43.86,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-14,43.86,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-15,43.86,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-18,44.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-20,52.46,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-24,44.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-25,29.67,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-28,44.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-10-30,44.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-11-17,15.04,1,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-11-17,44.51,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-11-24,14.71,,
ATbstxWWKqdbrTQdYjypnjFucXRhbIws,Mirabito,2023-12-01,15.04,1,
